Datetime,Open Price,High Price,Low Price,Close Price,Total Volume
2025-08-07,218.49,218.64,216.91,218.39,1585637.0
2025-08-08,224.57,226.39,222.7,224.52,1050235.0
2025-08-11,223.64,224.37,222.25,224.25,2149813.0
2025-08-12,218.55,219.47,218.13,218.9,1250298.0
2025-08-13,215.82,216.57,214.78,214.85,2086791.0
2025-08-14,214.94,216.39,214.22,215.02,2948280.0
2025-08-15,216.86,217.24,215.43,215.52,1065921.0
2025-08-18,221.17,223.25,219.44,222.33,1660248.0
2025-08-19,218.41,218.94,217.76,218.75,874333.0
2025-08-20,217.9,219.02,216.58,218.91,717546.0
2025-08-21,214.53,215.46,213.7,215.32,1090634.0
2025-08-22,213.15,214.64,211.65,213.68,608468.0
2025-08-25,219.65,220.4,218.54,219.44,752530.0
2025-08-26,215.75,217.53,215.11,215.58,1616407.0
2025-08-27,217.16,220.22,216.28,217.6,930219.0
2025-08-28,217.52,221.07,217.29,218.98,1715572.0
2025-08-29,219.89,221.64,218.89,218.92,1396816.0
2025-09-01,220.55,222.62,218.06,220.74,3034560.0
2025-09-02,216.05,218.32,213.67,216.77,1563080.0
2025-09-03,222.71,222.89,221.14,222.53,2099288.0
2025-09-04,229.54,233.41,227.91,229.4,1470249.0
2025-09-05,229.38,230.41,226.94,229.6,1405209.0
2025-09-08,238.66,240.68,237.53,238.56,2152987.0
2025-09-09,236.27,238.49,235.29,237.09,1680159.0
2025-09-10,239.16,239.89,237.77,238.62,1335788.0
2025-09-11,243.36,244.72,242.87,244.09,1332846.0
2025-09-12,241.91,243.18,239.41,242.36,1573975.0
2025-09-15,237.63,238.96,236.03,237.17,859678.0
2025-09-16,232.08,232.83,230.61,231.25,841634.0
2025-09-17,240.04,240.38,237.98,238.9,2452707.0
2025-09-18,237.7,238.51,234.57,236.95,3054745.0
2025-09-19,236.05,238.17,235.41,236.28,755820.0
2025-09-22,231.13,232.51,229.63,232.21,860701.0
2025-09-23,236.72,237.14,235.1,235.73,2129210.0
2025-09-24,233.83,235.6,229.91,232.87,1570273.0
2025-09-25,230.64,232.0,228.87,231.1,1686581.0
2025-09-26,232.86,233.54,231.2,232.22,1882857.0
2025-09-29,228.16,229.34,226.97,228.39,1066224.0
2025-09-30,228.8,229.85,225.39,227.77,1418322.0
2025-10-01,232.52,235.66,230.41,232.88,1364224.0
2025-10-02,235.88,236.54,233.4,234.49,782895.0
2025-10-03,235.55,236.49,234.28,235.0,1407809.0
2025-10-06,237.09,238.36,234.83,235.82,2232997.0
2025-10-07,234.08,236.17,232.75,234.41,1017575.0
2025-10-08,242.21,242.61,241.66,241.92,1297934.0
2025-10-09,238.18,241.13,237.49,238.87,1333549.0
2025-10-10,240.3,241.03,239.59,239.69,1043058.0
2025-10-13,240.8,242.38,240.02,240.16,1686980.0
2025-10-14,245.78,246.75,242.64,244.03,855950.0
2025-10-15,248.69,248.95,245.63,248.33,2341548.0
2025-10-16,248.78,251.94,246.06,248.24,1644756.0
2025-10-17,249.05,250.4,248.44,249.41,752846.0
2025-10-20,251.13,254.34,250.16,250.73,2810871.0
2025-10-21,241.67,245.72,239.99,241.94,1308054.0
2025-10-22,236.07,237.82,234.02,235.99,837793.0
2025-10-23,233.9,237.9,233.59,233.78,2089170.0
2025-10-24,231.5,231.85,230.76,231.75,1540066.0
2025-10-27,227.48,228.83,225.03,227.44,495846.0
2025-10-28,229.9,230.31,229.81,230.16,924649.0
2025-10-29,229.94,232.12,228.46,230.2,1382700.0
2025-10-30,230.19,231.33,228.92,229.45,408488.0
2025-10-31,225.1,227.4,223.22,224.98,1254861.0
2025-11-03,225.08,226.65,224.34,224.85,1301450.0
2025-11-04,214.82,216.28,213.44,215.76,665473.0
2025-11-05,215.5,215.59,215.07,215.23,1376869.0
2025-11-06,215.81,216.94,213.37,215.47,1207101.0
2025-11-07,216.06,216.62,214.73,216.32,662882.0
2025-11-10,212.4,212.48,208.83,211.08,1904596.0
2025-11-11,210.4,211.96,208.44,211.85,1828354.0
2025-11-12,208.92,210.6,208.2,208.43,1040416.0
2025-11-13,206.24,206.65,205.49,205.8,1088934.0
2025-11-14,208.5,209.67,207.64,208.17,1729135.0
2025-11-17,215.01,216.13,214.81,214.9,1087801.0
2025-11-18,215.45,216.3,212.83,215.1,457964.0
2025-11-19,212.92,214.72,212.29,212.37,1534121.0
2025-11-20,212.56,213.28,211.24,213.03,800803.0
2025-11-21,216.42,218.14,215.2,216.23,989622.0
2025-11-24,218.26,218.76,216.56,218.38,2492845.0
2025-11-25,227.29,228.14,227.06,228.04,1124682.0
2025-11-26,226.0,226.05,222.64,225.51,1203648.0
2025-11-27,226.05,227.84,225.37,226.44,1551657.0
2025-11-28,231.01,233.25,230.08,232.05,1548298.0
2025-12-01,237.19,237.85,236.95,237.58,759489.0
2025-12-02,229.87,230.79,229.22,230.42,1166888.0
2025-12-03,231.14,232.46,229.33,230.43,1224541.0
2025-12-04,236.02,236.15,235.23,235.91,1377820.0
2025-12-05,247.95,249.96,244.8,246.93,1389717.0
2025-12-08,249.21,252.11,249.0,249.71,4385090.0
2025-12-09,248.94,250.13,246.31,248.29,668018.0
2025-12-10,246.49,248.3,242.19,244.4,1963120.0
2025-12-11,253.39,254.9,249.77,253.12,2173149.0
2025-12-12,256.74,258.51,255.73,256.08,1538613.0
2025-12-15,253.23,254.02,252.05,252.71,868777.0
2025-12-16,250.85,253.96,249.69,251.93,2764400.0
2025-12-17,253.64,254.08,252.7,253.19,401920.0
2025-12-18,255.63,256.82,253.16,255.4,854581.0
2025-12-19,251.64,253.97,250.65,251.83,2160480.0
2025-12-22,248.78,249.82,248.09,249.44,999434.0
2025-12-23,243.56,244.51,241.01,243.06,2671718.0
2025-12-24,246.38,247.57,243.39,247.1,564727.0
2025-12-25,247.37,248.97,245.4,245.8,689657.0
2025-12-26,247.72,247.98,247.03,247.64,921890.0
2025-12-29,252.35,253.29,251.9,253.28,1481699.0
2025-12-30,253.79,254.23,253.02,254.19,1076246.0
2025-12-31,253.55,253.9,252.85,253.76,941096.0
2026-01-01,256.41,257.69,250.83,254.57,2446572.0
2026-01-02,254.17,255.96,254.02,254.85,2563086.0
2026-01-05,259.84,261.1,259.62,259.93,977555.0
2026-01-06,260.81,263.78,260.05,261.24,511507.0
2026-01-07,259.42,259.96,258.22,259.04,408913.0
2026-01-08,262.96,264.79,261.75,263.38,1355451.0
2026-01-09,267.64,269.84,267.63,268.56,1669405.0
2026-01-12,262.83,263.4,260.29,262.99,1241088.0
2026-01-13,269.2,270.76,268.97,269.44,1160714.0
2026-01-14,270.55,272.24,267.52,271.03,804301.0
2026-01-15,271.83,273.31,270.0,272.27,1668591.0
2026-01-16,277.64,278.0,275.52,276.65,2783147.0
2026-01-19,273.96,277.09,272.44,274.22,396948.0
2026-01-20,277.46,278.45,276.36,278.41,1156894.0
2026-01-21,276.41,277.22,276.22,276.79,740311.0
2026-01-22,270.51,271.16,268.83,270.47,570784.0
2026-01-23,265.21,268.78,262.0,266.28,683521.0
2026-01-26,270.01,271.08,268.19,268.7,1454011.0
2026-01-27,265.45,265.62,263.5,264.76,1472513.0
2026-01-28,272.76,273.59,269.81,271.59,2495860.0
2026-01-29,277.08,280.14,276.73,276.76,1207896.0
2026-01-30,280.89,283.32,279.71,282.66,499263.0
2026-02-02,284.56,288.55,280.2,283.25,1067591.0
2026-02-03,283.7,285.26,282.72,284.44,601277.0
2026-02-04,278.52,279.45,272.41,279.17,657764.0
2026-02-05,283.75,284.99,282.79,283.61,1607643.0
2026-02-06,286.53,287.21,282.98,285.35,1325222.0
2026-02-09,288.85,290.22,286.56,287.94,1613285.0
2026-02-10,296.54,298.22,295.48,295.74,1005760.0
2026-02-11,292.69,293.49,292.06,292.96,1785600.0
2026-02-12,292.12,295.0,291.67,292.41,978033.0
2026-02-13,294.26,295.53,292.05,293.95,2101877.0
2026-02-16,289.57,289.8,288.47,289.69,1428763.0
2026-02-17,289.64,294.2,287.87,288.87,1084361.0
2026-02-18,291.88,294.47,290.8,291.15,1337144.0
2026-02-19,290.21,290.48,287.46,289.7,1191912.0
2026-02-20,293.52,297.94,292.96,295.76,2671240.0
2026-02-23,288.95,291.31,288.34,288.84,1359624.0
2026-02-24,293.93,294.16,290.57,294.03,1201635.0
2026-02-25,297.29,297.96,295.26,297.14,1067419.0
2026-02-26,293.86,296.21,293.72,294.52,1833234.0
2026-02-27,289.15,292.42,284.06,290.3,1713342.0
